Cod_Archivo,Nombres,Anio,Edad,Plataforma,Juego
PT01,Jacques Brown,2018,18,PS3,MotoGP 15
PT01,Johny Miller,2018,38,PSV,The Legend of Heroes: Trails in the Sky First Chapter
PT01,Jordon Miller,2017,24,PSV,IA/VT Colorful
PT01,Julien Williams,2019,36,PC,Assassin's Creed: Rogue
PT01,Julio Smith,2018,33,XOne,Divinity: Original Sin
PT01,Kay Williams,2017,41,PS4,Toy Soldiers: War Chest
PT01,Le Jones,2016,30,PS4,Grand Ages: Medieval
PT01,Leeroy Davis,2019,19,PS3,Monster High: New Ghoul in School
PT01,Liston Brown,2017,25,3DS,Lost Heroes 2
PT01,Lott Miller,2018,45,XOne,Just Dance: Disney Party 2
PT01,Doyle Williams,2017,41,X360,Tony Hawk's Pro Skater 5
PT01,Gerard Smith,2019,37,PS4,The Book of Unwritten Tales 2
PT01,Alfonzo Jones,2016,29,3DS,Future Card Buddy Fight: Yuujou no Bakunetsu Fight
PT01,Carlie Johnson,2017,31,PS4,Fairy Fencer F: Advent Dark Force
PT01,Branch Miller,2017,34,PS4,Mega Man Legacy Collection
PT01,Bush Smith,2018,28,XOne,Resident Evil Zero
PT01,Elgin Smith,2019,18,PS4,Teenage Mutant Ninja Turtles: Mutants in Manhattan
PT01,Federico Smith,2015,35,PS4,Guilty Gear Xrd -Revelator-
PT01,Franz Wilson,2018,28,PC,Battleborn
PT01,Governor Davis,2019,27,PS3,Guilty Gear Xrd -Revelator-
PT01,Maury Brown,2016,31,PS4,Resident Evil 6
PT01,Nancy Jones,2016,45,3DS,Lego Star Wars: The Force Awakens
PT01,Salvatore Smith,2017,42,NES,Adventures of Lolo
PT01,Werner Moore,2016,19,GB,Teenage Mutant Ninja Turtles II: Back from the Sewers
PT01,Edw Taylor,2020,19,PC,Syndicate
PT01,Ernesto Miller,2016,39,SNES,Teenage Mutant Ninja Turtles: Tournament Fighters
PT01,Fed Davis,2017,42,SNES,Super Mahjong 2: Honkaku 4Jin Uchi
PT01,Foy Johnson,2019,40,SNES,Pop'n TwinBee: Rainbow Bell Adventure
PT01,Galen Davis,2019,44,PS,Discworld
PT01,Genie Jones,2020,35,SAT,Robotica
PT01,Hjalmar Johnson,2018,36,SAT,Worldwide Soccer
PT01,Lawton Anderson,2019,43,SCD,Record of Lodoss War: Eiyuu Sensou
PT01,Levin Taylor,2018,25,SAT,Myst
PT01,Lish Smith,2015,45,PS,Bubble Bobble also featuring Rainbow Islands
PT01,Pascal Moore,2020,35,PS,Star Fighter
PT01,Posey Martin,2019,26,SNES,A llI S.V.: A Ressha de Gyoukou 3 Super Version
PT01,Redmond Wilson,2017,20,SAT,Kekkon: Marriage
PT01,Rosendo Thomas,2015,28,PS,3D Lemmings
PT01,Talmadge Smith,2019,19,SAT,Tenchi Muyou! Ryoukouki Gokuraku
PT01,Winford White,2016,25,3DO,Policenauts
PT01,Abie Miller,2016,25,PS,Zero Divide
PT01,Alta Anderson,2015,43,SNES,Doraemon 4: Nobita to Toki no Okoku
PT01,Alver Wilson,2020,43,SAT,Gunbird
PT01,Anatole Williams,2020,30,PS,WWF Wrestlemania: The Arcade Game
PT01,Bobbie Johnson,2020,26,PS,NBA Hangtime
PT01,Boone Anderson,2019,36,PS,Killing Zone
PT01,Buell Brown,2015,28,SAT,Tanjou S Debut
PT01,Claiborne Martin,2020,44,PS,Starwinder: The Ultimate Space Race
PT01,Loyal Thompson,2019,26,NG,The King of Fighters '96
PT01,Eduardo Smith,2018,44,PS,Impact Racing
PT01,Maggie Thomas,2018,38,PS,Ray Tracers
PT01,Needham Anderson,2015,32,SAT,Marvel Super Heroes
PT01,Mansfield Johnson,2019,30,PS,Broken Helix
PT01,Ras Smith,2015,31,PS,Broken Sword II: The Smoking Mirror
PT01,Guilford Davis,2019,24,PS,Elemental Gearbolt
PT01,Sing Jackson,2017,18,SAT,Mega Man 8 Anniversary Collector's Edition
PT01,Xavier Taylor,2019,22,PS,Ojyousama Express
PT01,Charlton Brown,2020,27,DC,July
PT01,Eula Garcia,2016,36,SAT,GunGriffon II
PT01,Mckinley Lee,2015,23,PS,R-Types
PT01,Polk Thompson,2016,45,PS,Tokimeki no Houkago
PT01,Shellie Johnson,2018,20,DC,PenPen TriIceLon
PT01,Bentley Wilson,2020,23,N64,Olympic Hockey 98
PT01,Claudius Johnson,2016,37,N64,Penny Racers
PT01,Conard Anderson,2015,26,N64,S.C.A.R.S
PT01,Cornell Moore,2020,20,N64,Virtual Chess 64
PT01,Ester Wilson,2016,32,N64,Mike Piazza's Strike Zone
PT01,Esther Brown,2016,24,N64,Bust-A-Move '99
PT01,Mae Jones,2015,28,N64,Star Soldier: Vanishing Earth
PT01,Mildred Johnson,2017,33,PS,Real Bout Garou Densetsu Special: Dominated Mind
PT01,Neely Lee,2018,35,SAT,Burning Rangers
PT01,Owens Johnson,2018,45,PS,Choro Q Marine: Q Boat
PT01,Rance Lee,2015,23,N64,Neon Genesis Evangelion
PT01,Red Garcia,2015,39,N64,Top Gear Hyper-Bike
PT01,Robbie Martin,2017,33,N64,Brunswick Circuit Pro Bowling
PT01,Sigurd Jones,2015,27,PS,Killer Loop
PT01,Teddy Martinez,2015,33,PS,G-Police: Weapons of Justice
PT01,Val Thomas,2018,19,PS,Interplay Sports Baseball 2000
PT01,Almus Martin,2018,34,PC,Dungeon Keeper 2
PT01,Sheridan Miller,2020,28,GBA,ESPN Winter X-Games: Snowboarding 2002
PT01,Lorin White,2015,28,DC,Kanon
PT01,Carmine Thomas,2020,35,PS2,Guitar Freaks 3rdMIX & DrumMania 2ndMIX
PT01,Jonnie Johnson,2018,25,PS2,Sunrise Eiyuutan R
PT01,Kent Smith,2020,29,PS,Power Shovel
PT01,Murl Thompson,2016,45,PS,Championship Surfer
PT01,Ricardo Rodriguez,2020,36,N64,CyberTiger
PT01,Wilfrid White,2019,20,N64,Polaris SnoCross
PT01,Adlai Wilson,2018,38,PS2,Winning Post 4 Maximum
PT01,Buddie Lee,2015,22,PS,Animorphs: Shattered Reality
PT01,Burk Jones,2019,45,PS2,G1 Jockey 2
PT01,Dessie Taylor,2020,22,PS2,Angelique Trois
PT01,Edison Moore,2018,37,PS2,A-Train 6
PT01,Gifford Brown,2017,27,PS,Gold and Glory: The Road to El Dorado
PT01,Goldie Williams,2017,21,DC,Jikkyou Powerful Pro Yakyuu DreamCast Edition
PT01,Hurbert Taylor,2020,21,GBA,Hot Wheels: Burnin' Rubber
PT01,Iverson Martin,2017,19,XB,Kabuki Warriors
PT01,Job Martinez,2016,19,XB,F1 2001
PT01,Leamon Moore,2018,27,GBA,Jurassic Park III: Park Builder
PT01,Olive Rodriguez,2019,36,GBA,LEGO Bionicle
PT01,Powell Williams,2018,32,PS2,Mad Maestro!
PT01,Rexford Williams,2019,29,PS2,Densha De Go! 3 Tsuukinhen
PT01,Roma Moore,2016,26,PS2,Giants: Citizen Kabuto
PT01,Romie Miller,2020,43,PS,Blast Lacrosse
PT01,Vick Martin,2016,36,PS2,Kikou Heidan J-Phoenix
PT01,Waldemar Johnson,2018,40,PS2,Dragon Rage
PT01,Zebulon White,2019,24,PC,Harry Potter and the Sorcerer's Stone
PT01,Alferd Jackson,2020,19,GBA,Zone of the Enders: The Fist of Mars
PT01,Algot Davis,2015,27,PS,Men in Black The Series: Crashdown
PT01,Alphons White,2015,27,PS2,Tsugunai: Atonement
PT01,Audley Williams,2015,36,GBA,Desert Strike Advance
PT01,Barnard Jones,2018,32,XB,Pirates: The Legend of Black Kat
PT01,Berkley Thomas,2018,32,GC,BMX XXX
PT01,Bethel Thomas,2018,20,XB,Aggressive Inline
PT01,Caroline Brown,2017,44,GBA,Kururin Paradise
PT01,Corbett Thompson,2016,38,GC,Cel Damage
PT01,Ruth Miller,2019,35,GBA,The Pinball of the Dead
PT01,Fidel Jackson,2017,19,XB,Deathrow: Underground Team Combat
PT01,Guillermo Thompson,2019,33,PS2,Mystic Heroes
PT01,Murry Johnson,2016,27,PS,There
PT01,Reubin Wilson,2017,22,GBA,Bubble Bobble: Old & New
PT01,Rocco Taylor,2015,38,PS2,Metal Gear Solid: Social Ops
PT01,Samson Lee,2019,43,GBA,Salt Lake 2002
PT01,Westley Williams,2017,22,GC,Disney Sports Skateboarding
PT01,Alba White,2017,27,GC,Worms Blast
PT01,Irene Garcia,2016,35,GBA,Guilty Gear X: Advance Edition
PT01,Murdock Jones,2016,25,PS,Klonoa Beach Volleyball
PT01,Nolen Williams,2016,44,GBA,Broken Sword: The Shadow of the Templars
PT01,Royce Brown,2020,33,GC,Kelly Slater's Pro Surfer
PT01,Ruel Thompson,2020,24,XB,Myst III: Exile
PT01,Willaim Miller,2017,41,XB,Fatal Frame
PT01,Beryl Anderson,2019,23,PS2,Eikan wa Kimini 2002: Koshien no Kodou
PT01,Beulah Brown,2016,44,GC,Aggressive Inline
PT01,Burleigh Davis,2015,39,GC,Wreckless: ThE YaKuza MisSiOns
PT01,Carrol Brown,2019,25,XB,Dr. Muto
PT01,Con Anderson,2015,24,GBA,MotoGP
PT01,Dillon Miller,2018,37,PS2,ESPN International Winter Sports 2002
PT01,Ebert Thomas,2020,40,GBA,BattleBots: Beyond the BattleBox
PT01,Encarnacion Moore,2020,22,PS2,V-Rally 3
PT01,Cedric Jones,2018,30,XB,SeaBlade
PT01,Estel Martin,2019,26,XB,Bionicle
PT01,Mayo Williams,2016,21,GBA,Disney's Magical Quest 2 Starring Mickey and Minnie
PT01,Shelley Williams,2020,26,PS2,XGRA: Extreme G Racing Association
PT01,Thorwald Brown,2015,27,GC,Tonka Rescue Patrol
PT01,Durward Taylor,2018,31,PS2,The King of Route 66
PT01,Luster Martinez,2017,42,PS2,Muppets Party Cruise
PT01,Arnett Brown,2015,39,XB,Barbie Horse Adventures: Wild Horse Rescue
PT01,Aubra Jackson,2020,45,XB,The Great Escape
PT01,Avon Miller,2017,42,GC,Vexx
PT01,Bolden Miller,2020,36,GC,Batman: Rise of Sin Tzu
PT01,Dannie Miller,2018,20,PS2,Flipnic: Ultimate Pinball
PT01,Elex White,2019,32,PC,Zoo Tycoon: Complete Collection
PT01,Ferris Davis,2016,41,GBA,Oddworld: Munch's Oddysee
PT01,Jeffie Jones,2018,26,GC,Resident Evil - Code: Veronica X
PT01,Lexie Jackson,2015,36,XB,Worms 3D
PT01,Link Thompson,2017,23,GC,Resident Evil 2
PT01,Moises Williams,2016,36,GBA,Terminator 3: Rise of the Machines
PT01,Myer Johnson,2017,37,GC,Lost Kingdoms II
PT01,Carlyle Jones,2017,40,XB,Whiplash
PT01,Arvel Jackson,2018,44,XB,Wings of War
PT01,Erby Davis,2016,26,PS2,RPG Maker 3
PT01,Floy Miller,2018,35,DS,Sprung - A Game Where Everyone Scores
PT01,Hughey Davis,2017,36,PS2,Gallop Racer 2004
PT01,Ovid Davis,2018,40,PS2,Mobile Suit Gundam Seed: Never Ending Tomorrow
PT01,Alston Anderson,2016,27,GBA,Famicom Mini: Balloon Fight
PT01,Audrey Garcia,2017,27,PS2,Arc the Lad: End of Darkness
PT01,Buddy Wilson,2020,36,GBA,Tom Clancy's Splinter Cell: Pandora Tomorrow
PT01,Clemmie Rodriguez,2017,30,GC,Intellivision Lives!
PT01,Clemon Garcia,2019,45,GBA,Tron 2.0: Killer App
PT01,Dorothy Jackson,2020,43,XB,Monster Garage
PT01,Einar Williams,2015,35,XB,Terminator 3: The Redemption
PT01,Gurney Rodriguez,2018,31,XB,IHRA Professional Drag Racing 2005
PT01,Hebert Miller,2016,35,PS2,Mobile Suit Gundam: Gundam vs. Zeta Gundam
PT01,Hezzie Williams,2020,18,GBA,Rapala Pro Fishing
PT01,Kurt Brown,2020,25,PC,Zoo Tycoon 2
PT01,Lois Lee,2018,24,XB,Exhibition Volume 5
PT01,Lula Garcia,2019,29,PS2,Archer Maclean Presents: Pool Paradise
PT01,Mearl Martinez,2019,20,GBA,Backyard Skateboarding 2006
PT01,Oddie Martinez,2018,20,XB,Tron 2.0: Killer App
PT01,Ramsey Jones,2020,44,GBA,Racing Gears Advance
PT01,Vinton Davis,2018,22,XB,Catwoman
PT01,Zed Jones,2018,34,PS2,Samurai Jack: The Shadow of Aku
PT01,Audy Moore,2016,40,PS2,TOCA Race Driver 2: Ultimate Racing Simulator
PT01,Barnie Taylor,2018,45,GBA,Mighty Beanz: Pocket Puzzles
PT01,Donat Moore,2020,18,GC,Tom Clancy's Rainbow Six 3
PT01,Emmons Miller,2015,35,GBA,Cabela's Big Game Hunter 2005 Adventures
PT01,Erich Taylor,2018,19,GC,Amazing Island
PT01,Esley Martinez,2018,21,PS2,Carmen Sandiego: The Secret of the Stolen Drums
PT01,Eston Davis,2020,40,XB,187: Ride or Die
PT01,Roosevelt Davis,2020,30,GC,Zatch Bell! Mamodo Battles
PT01,Hartley Miller,2015,30,XB,World Poker Tour
PT01,Jennings Davis,2019,21,PS2,NanoBreaker
PT01,Hobert Brown,2017,40,DS,Frogger: Helmet Chaos
PT01,Montie Thomas,2016,25,GBA,Rayman: Hoodlum's Revenge
PT01,Rae Wilson,2020,27,PC,Star Wars Knights of the Old Republic II: The Sith Lords
PT01,Arvil Wilson,2020,29,XB,Land of the Dead: Road to Fiddler's Green
PT01,Casimer Rodriguez,2016,44,DS,Osu! Tatakae! Ouendan
PT01,Elwyn Davis,2017,20,GC,Strike Force Bowling
PT01,Evander Lee,2018,41,PS2,Atelier Iris 2: The Azoth Of Destiny
PT01,Gaither Jones,2017,40,XB,Tecmo Classic Arcade
PT01,Grafton Anderson,2018,31,GBA,2 Games in 1: Sonic Pinball Party & Columns Crown
PT01,Guthrie Taylor,2019,26,PC,Call of Duty 2
PT01,Jettie Martin,2018,29,GC,Shonen Jump's One Piece: Grand Battle
PT01,Lannie Martin,2016,19,GBA,Shonen Jump's Shaman King: Legacy of the Spirits - Soaring Hawk/Sprinting Wolf
PT01,Lea Moore,2017,26,XB,Cold Fear
PT01,Moe White,2016,40,XB,Call of Cthulhu: Dark Corners of the Earth
PT01,Nestor Anderson,2017,18,XB,Serious Sam II
PT01,Ovila Brown,2017,33,GBA,Tokyo Xtreme Racer Advance
PT01,Reynold Garcia,2020,42,GBA,Ford Racing 3
PT01,Reynolds Wilson,2018,33,PSP,World Soccer Winning Eleven 9 (US sales)
PT01,Susie White,2019,43,DS,Teenage Mutant Ninja Turtles 3: Mutant Nightmare
PT01,True Anderson,2015,30,GBA,Hi Hi Puffy AmiYumi: Kaznapped
PT01,Alwin Anderson,2018,40,PS2,Trapt
PT01,Casimir Martinez,2018,39,XB,Splat Renegade Paintball
PT01,Vergil Garcia,2018,38,PSP,PoPoLoCrois
PT01,Hazen Martin,2016,25,DS,Dig Dug: Digging Strike
PT01,Sigmund Jackson,2020,24,XB,NTRA Breeders' Cup World Thoroughbred Championships
PT01,Saint Lee,2017,44,DS,Nanostray
PT01,Silver Thomas,2018,33,PSP,Generation of Chaos
PT01,Eugenio Thompson,2016,43,PC,The Sims 2: University
PT01,Lisle Thompson,2016,28,XB,Constantine
PT01,Milburn Martin,2019,31,GC,FIFA Street
PT01,Carmen Davis,2020,41,GC,Viewtiful Joe: Red Hot Rumble
PT01,Orris Taylor,2016,19,DS,FIFA Soccer 06
PT01,Rayford Wilson,2020,28,PS2,Pump It Up: Exceed
PT01,Raymon Garcia,2016,18,GBA,Scrabble Blast!
PT01,Virgel Martin,2015,43,GC,Dance Dance Revolution: Mario Mix (JP sales)
PT01,Aloys Thomas,2016,31,PS2,Friends: The One with All the Trivia
PT01,Cam Lee,2019,28,PS2,MotoGP 4 - Official Game of MotoGP
PT01,Hale Taylor,2019,36,PSP,Gradius Collection
PT01,Nile Lee,2020,40,DS,Disney's Chicken Little: Ace In Action
PT01,Offie White,2019,32,Wii,Escape from Bug Island
PT01,Opal Martin,2016,18,PSP,Miami Vice: The Game
PT01,Rosa Anderson,2016,19,PSP,Naruto: Ultimate Ninja Heroes (JP sales)
PT01,Wardell Rodriguez,2016,23,DS,Bionicle Heroes
PT01,Willy Garcia,2015,35,DS,Star Trek: Tactical Assault
PT01,Acy Williams,2019,40,PSP,Warhammer: Battle For Atluma
PT01,Arthor Martinez,2016,36,PS2,Biker Mice From Mars
PT01,Boysie Garcia,2020,35,PSP,Daito Giken Koushiki Pachi-Slot Simulator: Ossu! Banchou Portable
PT01,Britton Taylor,2019,34,DS,Winx Club: Quest for the Codex
PT01,Oris Wilson,2017,25,PS2,KimiKiss
PT01,Gladys Martinez,2018,23,DS,Minna no DS Seminar: Kanpeki Eitango Ryoku
PT01,Georgia Wilson,2018,21,PSP,Gun Showdown
PT01,Bryon Moore,2020,32,PSP,Cabela's Dangerous Hunts: Ultimate Challenge
PT01,Elvie Moore,2017,23,PSP,Xiaolin Showdown
PT01,Frankie Jones,2019,24,PS2,Commandos: Strike Force
PT01,Mario Rodriguez,2017,42,PSP,Carol Vorderman's Sudoku
PT01,Pasquale Martinez,2020,31,PS2,PachiPara 13: Super Umi no Pachi-Pro Fuuunroku
PT01,Rhoda Moore,2015,33,PSP,Mercury Meltdown
PT01,Rossie Rodriguez,2018,45,DS,FIFA Soccer 07
PT01,Sherwood Martin,2020,23,PS2,Raw Danger! (JP sales)
PT01,Buel Rodriguez,2020,20,DS,Tabi no Yubisashi Kaiwachou DS: DS Series 3 Kankoku
PT01,Clearence Taylor,2018,32,PS2,The Fast and the Furious
PT01,Dabney Lee,2018,18,DS,Honeycomb Beat
PT01,Diamond Lee,2020,42,PS2,CMT Presents: Karaoke Revolution Country
PT01,Dorris Thompson,2020,34,PS2,Tom Clancy's Ghost Recon: Advanced Warfighter
PT01,Everet Thomas,2016,19,PS2,Urban Chaos: Riot Response
PT01,Ezell Thomas,2015,24,DS,Scurge: Hive
PT01,Hobson Martin,2020,25,PSP,Blade Dancer: Lineage of Light
PT01,Admiral White,2020,33,PSP,Jissen Pachislot Hisshouhou! Hokuto no Ken Portable SE
PT01,Shafter Martinez,2020,36,GC,Tom Clancy's Splinter Cell: Double Agent
PT01,Maceo Wilson,2016,32,PC,Titan Quest
PT01,Schley Anderson,2015,28,PS2,Kamen Rider Kabuto
PT01,Ewart Wilson,2020,24,X360,The Lord of the Rings: The Battle for Middle-Earth II
PT01,Patsy Rodriguez,2016,37,DS,Point Blank DS (US sales)
PT01,Arba Moore,2020,29,PC,Gothic 3
PT01,Orvil Anderson,2016,19,XB,NBA Live 07
PT01,Adams Wilson,2015,33,PSP,GunPey
PT01,Collier White,2019,30,PSP,Activision Hits: Remixed
PT01,Gayle Thomas,2018,42,PSP,Death Jr. II: Root of Evil
PT01,Gladstone White,2017,30,DS,Orcs & Elves
PT01,Hilario Thompson,2020,39,DS,Mitsukete! Keroro Gunsou: Machigai Sagashi Daisakusen de Arimasu!
PT01,Kathryn Thompson,2016,21,Wii,Legend of the Dragon
PT01,Mickey Anderson,2018,44,PS2,Kiniro no Corda 2
PT01,Odus White,2020,19,Wii,Octomania
PT01,Vernal Thompson,2018,28,Wii,Fishing Master (jp sales)
PT01,Von Jackson,2016,36,DS,Pawly Pets: My Vet Practice
PT01,Haven Moore,2020,29,PSP,Bomberman Land
PT01,Williard Thompson,2019,36,PS2,Seaman 2: Peking Genjin Ikusei Kit
PT01,Stephan Jackson,2017,19,DS,Panzer Tactics
PT01,Collis Davis,2016,29,Wii,Alien Syndrome
PT01,Griffith Wilson,2017,39,PSP,The Legend of Heroes: Trails in the Sky Second Chapter
PT01,Jethro Taylor,2020,38,Wii,Spy Games: Elevator Mission
PT01,Vic Jackson,2017,25,PC,Unreal Tournament III
PT01,Viola Taylor,2020,19,DS,Arkanoid DS
PT01,Baker Rodriguez,2019,37,DS,Disney's Kim Possible: Global Gemini
PT01,Beatrice Lee,2017,26,PSP,Coded Arms: Contagion
PT01,Bynum Anderson,2019,29,DS,Kurupoto Cool Cool Stars
PT01,Colvin Lee,2017,38,PC,The Witcher
PT01,Doris Taylor,2018,39,PSP,Warriors of the Lost Empire
PT01,Elizah Anderson,2019,43,DS,World Series of Poker 2008: Battle for the Bracelets
PT01,Eunice White,2015,23,Wii,Alvin and the Chipmunks
PT01,Leighton Jackson,2016,22,X360,Cabela's Big Game Hunter (2008)
PT01,Linnie Thompson,2019,23,DS,Showtime Championship Boxing
PT01,Lizzie Jackson,2017,34,DS,Foster's Home for Imaginary Friends: Imagination Invaders
PT01,Rosevelt Moore,2016,39,PSP,Impossible Mission
PT01,Farris Thomas,2019,27,PS2,Pro Yakyuu Netsu Star 2007
PT01,Lemmie Jackson,2015,21,DS,Izuna 2: The Unemployed Ninja Returns
PT01,Estell Thomas,2016,30,DS,Zendoku
PT01,Goebel Martin,2020,29,DS,Crazy Chicken: Pharaoh's Treasure
PT01,Tallie Martin,2016,40,PC,S.T.A.L.K.E.R.: Shadow of Chernobyl
PT01,Arlo Moore,2020,34,X360,The History Channel: Battle for the Pacific
PT01,Artis Anderson,2020,37,DS,Tiger Woods PGA Tour 08
PT01,Collin Thomas,2020,33,PSP,Hajime no Ippo Portable: Victorious Spirits
PT01,Eddy Jackson,2020,34,DS,Katekyoo Hitman Reborn! DS: Flame Rumble Mukuro Kyoushuu
PT01,Hester Thompson,2016,27,PS2,Mana Khemia: Alchemists of Al-Revis
PT01,Lauren Taylor,2016,45,DS,Wantame Fortune Channel
PT01,Lupe White,2015,20,PS2,Bleach: Blade Battlers 2nd
PT01,Ozie Thompson,2017,40,DS,Kaite Shabette Hajimeyou! Monster Farm DS
PT01,Salvador Thomas,2015,18,DS,Dungeon Explorer: Warriors of Ancient Arts
PT01,Santos Thompson,2017,26,PS2,"Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 11: Shinseiki Evangelion - Magokoro o, Kimi ni"
PT01,Schuyler Jackson,2020,43,DS,Meitantei Conan: Tantei Ryoku Trainer
PT01,Arturo Wilson,2019,42,PS2,Backyard NFL Football '08
PT01,Donovan White,2020,29,Wii,Chrysler Classic Racing
PT01,Kermit Martin,2017,37,Wii,Bleach: Versus Crusade
PT01,Eino Garcia,2019,34,DS,My Pet Shop
PT01,Olan Taylor,2015,23,Wii,Cabela's Trophy Bucks
PT01,Danny Lee,2020,34,DS,Smart Boy's Toys Club
PT01,Lola Rodriguez,2016,40,DS,Akagawa Jirou Mystery: Yasoukyoku - Hon ni Manekareta Satsujin
PT01,Esco Moore,2020,23,PS3,Monster Madness: Grave Danger
PT01,Josef Thomas,2016,31,PSP,Crimson Gem Saga
PT01,Lance Lee,2020,37,PSP,Steambot Chronicles: Battle Tournament
PT01,Leona Martinez,2017,35,Wii,Spy Fox in Dry Cereal
PT01,Mathews Lee,2015,41,DS,Chou Gekijouban Keroro Gunsou 3: Tenkuu Daibouken de Arimasu!
PT01,Ova Thompson,2015,37,DS,Kuukan * Zukei: Hirameki Training - KuuTore
PT01,Pate Jackson,2017,27,DS,From The Abyss
PT01,Regis Garcia,2020,38,Wii,Samurai Shodown Anthology
PT01,Rosario Moore,2016,33,DS,Di-Gata Defenders
PT01,Vito White,2016,29,PS2,Code Geass: Hangyaku no Lelouch - Lost Colors
PT01,Adron Jackson,2015,43,PS2,Alone in the Dark
PT01,Ancil Lee,2018,44,PS2,Guilty Gear XX Accent Core Plus
PT01,Arland White,2020,21,PSP,Higurashi Daybreak Portable
PT01,Buren Rodriguez,2015,24,Wii,Puzzler Collection
PT01,Erland Martinez,2015,24,Wii,Cocoto Kart Racer
PT01,Johney Lee,2015,26,PS2,Mobile Suit Gundam 00: Gundam Meisters
PT01,Clarnce Martinez,2016,25,DS,Kirarin * Revolution: Minna de Odorou Furi Furi Debut!
PT01,Garvin Garcia,2020,30,PC,Sacred 2: Fallen Angel
PT01,Agustin Martin,2016,35,DS,Winter Sports 2: The Next Challenge
PT01,Nathen Rodriguez,2017,41,DS,DropCast
PT01,Oneal Martinez,2016,21,DS,Summon Night 2
PT01,Verna Garcia,2016,36,PS2,D.C. II P.S.: Da Capo II Plus Situation
PT01,Victoriano Jackson,2017,32,DS,Rock Blast
PT01,Doll Garcia,2016,30,DS,Little League World Series Baseball 2008
PT01,Georgie Martinez,2018,36,PSP,Fate/Tiger Colosseum Upper
PT01,Heyward Garcia,2017,43,DS,Theresia...
PT01,Ivor Rodriguez,2017,22,DS,Pop Cutie! Street Fashion Simulation
PT01,Myrl Rodriguez,2016,24,PC,LEGO Batman: The Videogame
PT01,Beckham Martinez,2017,36,X360,Jumper: Griffin's Story
PT01,Thedore Garcia,2018,36,DS,Winx Club: Mission Enchantix
PT01,Thelma Martinez,2019,22,DS,Gegege no Kitarou: Youkai Daigekisen
PT01,Trinidad Rodriguez,2019,41,DS,Emblem of Gundam
PT01,Verl Smith,2016,32,X360,Warriors Orochi 2
PT01,Evelyn Rodriguez,2019,24,PS2,Daito Giken Koushiki Pachi-Slot Simulator: Shin Yoshimune
PT01,Hershell Garcia,2017,27,DS,Cid to Chocobo no Fushigi na Dungeon: Toki Wasure no Meikyuu DS+
PT01,Marty Johnson,2017,27,DS,MLB Power Pros 2008
PT01,Roberto Martinez,2016,24,DS,Real Soccer 2009
PT01,Teddie Thomas,2018,33,PS3,Vampire Rain: Altered Species
PT01,Terrell Williams,2020,35,DS,Aquarium by DS
PT01,Hilbert Martin,2020,26,Wii,PopStar Guitar
PT01,Lenon Rodriguez,2016,24,DS,Rhapsody: A Musical Adventure
PT01,Lenord Brown,2017,32,PS2,KimiKiss (ebKore+)
PT01,Ozzie Jones,2017,19,DS,Mame Goma 2: Uchi no Ko ga Ichiban!
PT01,Porfirio Miller,2018,20,DS,Space Chimps
PT01,Sammy Davis,2016,23,Wii,My Horse & Me: Riding for Gold
PT01,Rayfield Thomas,2018,41,X360,Hail to the Chimp
PT01,Waino Wilson,2018,24,DS,Jam Sessions 2
PT01,Clemence Anderson,2020,18,DS,IL-2 Sturmovik: Birds of Prey
